report_date,api_id,api_name,customer_id,customer_name,api_total_count,api_success_count,api_failure_count
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
2026-04-4,IN_API_050,Shipment Details,179858,Epsilon Carbon Pvt Ltd,40,20,20
2026-04-4,IN_API_018,Requisition,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_001,Gate In,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,OUT_API_028,Vehicle Gate In,179858,Epsilon Carbon Pvt Ltd,44,44,0
2026-04-4,IN_API_030,Delete Document,179858,Epsilon Carbon Pvt Ltd,10,9,1
2026-04-4,IN_API_005,Tare/Gross Weight,179858,Epsilon Carbon Pvt Ltd,127,110,17
2026-04-4,OUT_API_156,Requisition Response,179858,Epsilon Carbon Pvt Ltd,73,73,0
2026-04-4,IN_API_002,Gate Out,179858,Epsilon Carbon Pvt Ltd,31,31,0
